pet_id,color,sex,age,size,hair_length,special_needs_p,purebred_p,shots_current_p,housetrained_p,declawed_p,good_with_kids_p,good_with_dogs_p,good_with_cats_p,spayed_neutered_p
25692913,Tricolor (Tan/Brown & Black & White),m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25693009,,m,adult,Large 61-100 lbs (28-45 kg),,f,f,,,,t,t,t,t
25693011,,m,young,,,f,f,,f,f,,,,t
25693036,Gray/Silver/Salt & Pepper - with White,m,adult,Large 61-100 lbs (28-45 kg),,,t,,,,,,,t
25693053,Gray/Silver/Salt & Pepper - with White,f,senior,Large 61-100 lbs (28-45 kg),,,t,,,,,,,f
25693054,Tricolor (Tan/Brown & Black & White),m,adult,Small 25 lbs (11 kg) or less,,,t,,,,,,,f
25693070,"White - with Tan, Yellow or Fawn",m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25693112,Red/Golden/Orange/Chestnut,m,young,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25693113,White - with Brown or Chocolate,m,young,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25693129,,m,adult,Small 25 lbs (11 kg) or less,,f,f,,f,f,f,,,t
25693154,Red/Golden/Orange/Chestnut,f,young,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25693553,,f,puppy,,,f,f,,f,f,,,,f
25693665,Black,m,puppy,Large 61-100 lbs (28-45 kg),,f,f,t,f,,,,,f
25693674,Black,m,puppy,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25693892,Tan/Yellow/Fawn - with White,m,young,Large 61-100 lbs (28-45 kg),,,t,,,,,,,f
25693947,Brindle - with White,m,adult,Large 61-100 lbs (28-45 kg),,,t,,,,,,,t
25694012,Tan/Yellow/Fawn - with White,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25694015,,m,adult,Large 61-100 lbs (28-45 kg),,f,f,,f,f,,,,t
25694020,White,f,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25694068,"White - with Red, Golden, Orange or Chestnut",f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,,t
25694113,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25694213,White,m,young,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25694222,White - with Gray or Silver,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,,t,t,t
25694296,Tan/Yellow/Fawn - with Black,m,puppy,Large 61-100 lbs (28-45 kg),,f,f,t,t,,t,f,f,t
25694411,Black,f,adult,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25694438,Brown/Chocolate,f,puppy,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25694487,Brown/Chocolate - with White,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,f,f,,,,,f
25694526,Brindle,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25694638,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,,,t,t,,,,,t
25694659,,m,senior,Med. 26-60 lbs (12-27 kg),,f,t,t,t,,t,t,,t
25694685,Brown/Chocolate,f,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25694785,Red/Golden/Orange/Chestnut - with White,f,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25694792,Tan/Yellow/Fawn - with Black,f,young,Small 25 lbs (11 kg) or less,,,t,,,,,,,f
25694856,Tan/Yellow/Fawn,f,young,Med. 26-60 lbs (12-27 kg),,f,,,,,t,t,f,t
25694964,,f,adult,,,f,f,,f,f,f,,,t
25695043,Tan/Yellow/Fawn - with White,m,adult,Small 25 lbs (11 kg) or less,,,,t,,,,t,t,
25695086,Black - with White,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25695174,Tan/Yellow/Fawn,f,puppy,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25695324,Black - with White,m,adult,Large 61-100 lbs (28-45 kg),,f,f,,,,,,,f
25695423,Tan/Yellow/Fawn - with White,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,f,f,,,,,f
25695477,Brindle,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,,t
25695484,Black,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,f,,t,t,,t
25695498,Tricolor (Tan/Brown & Black & White),f,senior,,,f,t,t,t,f,t,t,t,t
25695527,,f,adult,Large 61-100 lbs (28-45 kg),,t,f,,f,f,f,,,t
25695554,Black,m,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25695571,Brown/Chocolate,f,senior,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25695630,Tan/Yellow/Fawn,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,t
25695669,Gray/Silver/Salt & Pepper - with White,f,adult,Med. 26-60 lbs (12-27 kg),,,t,,,,,,,t
25695831,Tan/Yellow/Fawn,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,t
25695845,Tan/Yellow/Fawn,f,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25695913,Merle,m,adult,Small 25 lbs (11 kg) or less,,f,t,t,,,,,,t
25695936,Brown/Chocolate,f,puppy,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25695973,Black,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25695988,Tan/Yellow/Fawn,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,t
25696084,Black,f,puppy,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25696128,"White - with Red, Golden, Orange or Chestnut",m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25696171,Silver & Tan (Yorkie colors),m,adult,Small 25 lbs (11 kg) or less,,f,t,t,,,,t,,t
25696202,Brown/Chocolate - with Tan,f,young,Large 61-100 lbs (28-45 kg),,f,f,,,,t,t,,
25696216,,f,young,Large 61-100 lbs (28-45 kg),,f,f,t,,,t,t,,
25696252,,m,young,Med. 26-60 lbs (12-27 kg),,f,t,,,,,t,,t
25696259,Brown/Chocolate - with Black,f,puppy,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,t,t
25696267,Black,f,puppy,X-Large 101 lbs (46 kg) or more,,f,f,t,f,,t,t,,f
25696288,White,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25696318,Black,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25696342,Tan/Yellow/Fawn,m,adult,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25696373,Brindle,f,puppy,X-Large 101 lbs (46 kg) or more,,f,f,t,f,,t,t,,f
25696442,Tan/Yellow/Fawn - with Black,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,f
25696604,Brown/Chocolate - with Black,f,senior,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25696672,Tan/Yellow/Fawn,m,young,Small 25 lbs (11 kg) or less,,f,f,t,t,,t,t,,f
25696695,Gray/Blue/Silver/Salt & Pepper,m,puppy,Small 25 lbs (11 kg) or less,,f,f,t,f,,,t,,
25696717,,m,young,,,f,f,,t,f,f,t,t,t
25696801,Black - with White,f,young,Small 25 lbs (11 kg) or less,,f,f,t,f,,,,,t
25696832,,f,senior,,,f,f,,f,f,,,,f
25696896,White,m,adult,,,f,f,t,t,,t,t,,t
25697007,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,t,t,t,t
25697010,Tricolor (Tan/Brown & Black & White),f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,f,t,t,t,t
25697072,Black,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,,f
25697128,Black - with White,m,senior,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,f,,,t
25697152,Black - with White,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,t
25697174,White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,t,,t,t,t,t
25697299,Tan/Yellow/Fawn,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25697314,"White - with Tan, Yellow or Fawn",m,senior,Large 61-100 lbs (28-45 kg),,f,f,t,t,,t,t,f,t
25697389,Brindle,f,puppy,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25697442,"Black - with Tan, Yellow or Fawn",f,young,Large 61-100 lbs (28-45 kg),,f,f,t,f,,t,t,f,t
25697610,,m,senior,Small 25 lbs (11 kg) or less,,f,t,t,,,t,t,t,t
25697784,White,f,adult,Large 61-100 lbs (28-45 kg),,,f,,t,,f,f,f,t
25697814,White - with Brown or Chocolate,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,,,t,,t
25697815,Brown/Chocolate - with White,f,adult,Small 25 lbs (11 kg) or less,,f,f,t,,,,t,,t
25697837,White,m,adult,Small 25 lbs (11 kg) or less,,f,f,t,f,,,t,,t
25697924,Black,m,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25697934,White,m,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25697958,Brown/Chocolate,f,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25697979,Black - with White,f,adult,Small 25 lbs (11 kg) or less,,f,t,t,f,,,,,t
25697983,Red/Golden/Orange/Chestnut - with Black,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,,t,f,
25698077,White,f,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,t
25698097,White - with Brown or Chocolate,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25698110,White,m,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25698207,Brown/Chocolate - with Black,f,young,Large 61-100 lbs (28-45 kg),,f,f,,t,f,t,t,t,t
25698267,Brown/Chocolate,m,puppy,Small 25 lbs (11 kg) or less,,,f,,,,,,,f
25698268,Black - with White,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,,f
25698274,Red/Golden/Orange/Chestnut,m,adult,Small 25 lbs (11 kg) or less,,,f,,,,,,,f
25698275,Black - with Gray or Silver,f,puppy,Small 25 lbs (11 kg) or less,,f,t,t,t,,,t,,t
25698286,Black - with White,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,,f
25698304,"Black - with Brown, Red, Golden, Orange or Chestnut",m,puppy,Large 61-100 lbs (28-45 kg),,f,f,t,f,,t,t,t,t
25698312,Black - with White,f,senior,Small 25 lbs (11 kg) or less,,f,f,t,f,,,,,t
25698392,Tricolor (Tan/Brown & Black & White),m,young,Small 25 lbs (11 kg) or less,,f,f,,,,,,,t
25698448,Black - with White,m,senior,Small 25 lbs (11 kg) or less,,f,f,t,f,,,,,t
25698522,Black - with White,f,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,t,t,t,f
25698548,Black,f,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25698549,Red/Golden/Orange/Chestnut,f,adult,Large 61-100 lbs (28-45 kg),,,f,,,,,,,f
25698573,Brindle,f,young,Large 61-100 lbs (28-45 kg),,f,f,t,t,,t,t,,t
25698578,Tricolor (Tan/Brown & Black & White),f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,f
25698634,Black,m,puppy,Med. 26-60 lbs (12-27 kg),,,,,,,t,t,,
25698660,Black - with White,m,puppy,Med. 26-60 lbs (12-27 kg),,f,f,t,f,,,,,f
25698673,Black,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,,,,t,t,,t
25698677,Tan/Yellow/Fawn,f,young,Med. 26-60 lbs (12-27 kg),,f,t,,,,,,,t
25698683,Black,m,adult,Med. 26-60 lbs (12-27 kg),,,f,,,,,,,f
25698691,Black,m,senior,Large 61-100 lbs (28-45 kg),,,f,,,,,,,t
25698762,"Black - with Tan, Yellow or Fawn",m,adult,Med. 26-60 lbs (12-27 kg),,,t,,,,,,,f
25698851,Tan/Yellow/Fawn,m,senior,Small 25 lbs (11 kg) or less,,,f,,,,,,,t
25698905,,m,adult,Large 61-100 lbs (28-45 kg),,,t,t,,,t,t,,t
25698947,,m,adult,,,f,t,,,,,,,t
25698967,Tricolor (Tan/Brown & Black & White),f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,,t
25698977,Tricolor (Tan/Brown & Black & White),f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,,t
25698980,"White - with Tan, Yellow or Fawn",f,,,,f,f,t,,f,,t,,t
25698981,"White - with Tan, Yellow or Fawn",f,,,,f,f,t,,f,,t,,t
25698983,"White - with Tan, Yellow or Fawn",f,,,,f,f,t,,f,,t,,t
25698984,"White - with Tan, Yellow or Fawn",f,,,,f,f,t,,f,,t,,t
25698986,"White - with Tan, Yellow or Fawn",f,,,,f,f,t,,f,,t,,t
25698988,"White - with Tan, Yellow or Fawn",f,,,,f,f,t,,f,,t,,t
25698995,Red/Golden/Orange/Chestnut - with White,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25698998,Red/Golden/Orange/Chestnut - with White,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699002,Red/Golden/Orange/Chestnut - with White,m,,,,f,f,t,,f,t,t,t,t
25699003,Red/Golden/Orange/Chestnut - with White,m,,,,f,f,t,,f,t,t,t,t
25699005,Brown/Chocolate - with White,m,,Small 25 lbs (11 kg) or less,,f,f,t,t,f,,t,t,t
25699009,Brown/Chocolate - with White,m,,Small 25 lbs (11 kg) or less,,f,f,t,t,f,,t,t,t
25699011,Brown/Chocolate - with White,m,,Small 25 lbs (11 kg) or less,,f,f,t,t,f,,t,t,t
25699015,Brown/Chocolate - with White,m,,Small 25 lbs (11 kg) or less,,f,f,t,t,f,,t,t,t
25699016,Tan/Yellow/Fawn,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699018,Tan/Yellow/Fawn,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699021,White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699022,White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699045,Brindle - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699046,Brindle - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699050,Brindle - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699052,Brindle - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699055,Brindle - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699073,"White - with Tan, Yellow or Fawn",m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699074,"White - with Tan, Yellow or Fawn",m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699078,"White - with Tan, Yellow or Fawn",m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699092,Tan/Yellow/Fawn - with Black,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699097,Brindle - with White,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,,f,,t,f,t
25699102,Brindle - with White,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,,f,,t,f,t
25699104,Brindle - with White,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,f,t
25699105,Brindle - with White,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,f,t
25699107,Black - with White,f,adult,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,,t
25699108,Black - with White,f,adult,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,,t
25699111,Black - with White,f,adult,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,,t
25699116,Black - with White,f,adult,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,,t
25699119,Black - with White,f,adult,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,,t
25699122,"White - with Tan, Yellow or Fawn",m,senior,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,f,t
25699124,"White - with Tan, Yellow or Fawn",m,senior,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,f,t
25699127,"White - with Tan, Yellow or Fawn",m,senior,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,f,t
25699129,White,m,senior,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,f,t
25699131,White,m,young,Large 61-100 lbs (28-45 kg),,t,f,t,,f,t,t,,t
25699135,White,m,young,Large 61-100 lbs (28-45 kg),,t,f,t,,f,t,t,,t
25699138,White,m,young,Large 61-100 lbs (28-45 kg),,t,f,t,,f,t,t,,t
25699140,White,m,young,Large 61-100 lbs (28-45 kg),,t,f,t,,f,t,t,,t
25699142,"Black - with Tan, Yellow or Fawn",m,adult,,,f,f,t,,f,t,t,t,t
25699143,"Black - with Tan, Yellow or Fawn",m,adult,,,f,f,t,,f,t,t,t,t
25699144,"Black - with Tan, Yellow or Fawn",m,adult,,,f,f,t,,f,t,t,t,t
25699145,"Black - with Tan, Yellow or Fawn",m,adult,,,f,f,t,,f,t,t,t,t
25699148,"Black - with Tan, Yellow or Fawn",m,adult,,,f,f,t,,f,t,t,t,t
25699151,"Black - with Tan, Yellow or Fawn",m,adult,,,f,f,t,,f,t,t,t,t
25699157,White,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,t,t,t,t
25699158,White,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,t,t,t,t
25699161,White,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,t,t,t,t
25699164,White,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,t,t,t,t
25699179,Tan/Yellow/Fawn - with White,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,,t
25699184,Tan/Yellow/Fawn - with White,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,,t
25699189,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699191,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699192,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699197,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699199,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699203,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699213,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699214,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699215,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699218,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,,t
25699220,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,,t
25699222,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,,t
25699224,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,,t
25699228,Brown/Chocolate,m,senior,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,f,t
25699230,Brown/Chocolate,m,senior,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,f,t
25699231,Brown/Chocolate,m,senior,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,f,t
25699235,Brown/Chocolate,m,senior,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,f,t
25699245,Black - with White,m,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,,t
25699256,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,t,t,,t
25699257,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,t,t,,t
25699258,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,t,t,,t
25699266,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,t,t,,t
25699270,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699287,Tricolor (Tan/Brown & Black & White),f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699288,Tricolor (Tan/Brown & Black & White),f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699294,Tricolor (Tan/Brown & Black & White),m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699306,Black - with Gray or Silver,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699307,Black - with Gray or Silver,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699310,Black - with Gray or Silver,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699311,Black - with Gray or Silver,f,young,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,t,t
25699313,Black,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699315,Black,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699316,Black,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699323,Black,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699327,Black,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699329,Black,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699330,Black,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699335,Tan/Yellow/Fawn - with Black,f,young,Small 25 lbs (11 kg) or less,,f,f,t,,f,f,f,f,t
25699340,Tan/Yellow/Fawn - with Black,f,young,Small 25 lbs (11 kg) or less,,f,f,t,,f,f,f,f,t
25699341,Tan/Yellow/Fawn - with Black,f,young,Small 25 lbs (11 kg) or less,,f,f,t,,f,f,f,f,t
25699342,Tan/Yellow/Fawn - with Black,f,young,Small 25 lbs (11 kg) or less,,f,f,t,,f,f,f,f,t
25699343,Tan/Yellow/Fawn - with Black,f,young,Small 25 lbs (11 kg) or less,,f,f,t,,f,f,f,f,t
25699355,,m,,,,f,f,t,,f,t,t,t,t
25699358,,m,,,,f,f,t,,f,t,t,t,t
25699361,,m,,,,f,f,t,,f,t,t,t,t
25699364,Tan/Yellow/Fawn - with Black,m,young,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,t,t
25699369,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,f,t
25699375,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,f,t
25699380,Tan/Yellow/Fawn - with Black,m,young,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,t,t
25699381,Tan/Yellow/Fawn - with Black,m,young,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,t,t
25699384,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,,f,,t
25699394,Brown/Chocolate,f,adult,Med. 26-60 lbs (12-27 kg),,f,f,t,t,f,,f,,t
25699397,Tan/Yellow/Fawn - with White,f,puppy,Large 61-100 lbs (28-45 kg),,f,f,t,f,,t,t,t,t
25699401,Brindle - with White,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699403,Brindle - with White,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699404,Brindle - with White,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699410,Tan/Yellow/Fawn - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699411,Tan/Yellow/Fawn - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699416,Tan/Yellow/Fawn - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699417,Tan/Yellow/Fawn - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699421,Black - with White,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699425,Black - with White,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699427,Black - with White,,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699428,Black - with White,,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699429,Black - with White,,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699431,Tan/Yellow/Fawn - with Black,m,adult,Small 25 lbs (11 kg) or less,,f,f,t,t,f,t,t,,t
25699434,Tan/Yellow/Fawn - with White,m,adult,Small 25 lbs (11 kg) or less,,f,f,t,t,f,t,t,,t
25699435,Black - with White,f,adult,,,f,f,t,,f,t,t,t,t
25699437,Black - with White,f,adult,,,f,f,t,,f,t,t,t,t
25699440,Black - with White,f,adult,,,f,f,t,,f,t,t,t,t
25699441,Black - with White,f,adult,,,f,f,t,,f,t,t,t,t
25699444,Black - with White,f,adult,,,f,f,t,,f,t,t,t,t
25699446,Black - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699454,Black - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699459,Black - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699464,Tan/Yellow/Fawn - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699466,Tan/Yellow/Fawn - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699470,Tan/Yellow/Fawn - with White,f,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699476,Gray/Silver/Salt & Pepper - with White,f,adult,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,,t
25699480,Gray/Silver/Salt & Pepper - with White,f,adult,Small 25 lbs (11 kg) or less,,f,f,t,,f,t,t,,t
25699488,Black - with White,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,t,t
25699490,Black - with White,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,t,t
25699510,Black - with White,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,t,t
25699519,Black - with White,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,t,t
25699566,Black - with White,m,young,Large 61-100 lbs (28-45 kg),,f,f,t,,f,t,t,t,t
25699592,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
25699598,Tan/Yellow/Fawn,m,young,Med. 26-60 lbs (12-27 kg),,f,f,t,,f,t,t,t,t
